Date,Type,Details,Amount,Units,Realized Equity Change,Realized Equity,Balance,Position ID,Asset type,NWA
17/01/2025 13:50:26,Position closed,NSDQ100/USD," 160,83 ",0.140517," 1,71 "," 4.602,67 "," 3.595,47 ",2915690561,CFD," 0,00 "
17/01/2025 13:50:52,Position closed,NSDQ100/USD," 214,39 ",0.187014,"(5,05)"," 4.597,62 "," 3.809,86 ",2915598504,CFD," 0,00 "
17/01/2025 13:50:52,Position closed,NSDQ100/USD," 171,25 ",0.141433," 21,26 "," 4.618,88 "," 3.981,11 ",2916932663,CFD," 0,00 "
17/01/2025 13:50:52,Position closed,NSDQ100/USD," 321,38 ",0.280576,"(6,40)"," 4.612,48 "," 4.302,49 ",2915649970,CFD," 0,00 "
17/01/2025 13:54:40,Open Position,NSDQ100/USD," 250,00 ",0.234088," 0,00 "," 4.612,48 "," 4.052,49 ",2917007291,CFD," 0,00 "
17/01/2025 13:57:17,Position closed,NSDQ100/USD," 252,13 ",0.234088," 2,13 "," 4.614,61 "," 4.304,62 ",2917007291,CFD," 0,00 "
17/01/2025 13:57:34,Open Position,NSDQ100/USD," 599,99 ",0.561560," 0,00 "," 4.614,61 "," 3.704,63 ",2917010110,CFD," 0,00 "
17/01/2025 14:02:00,Position closed,NSDQ100/USD," 619,52 ",0.561560," 19,53 "," 4.634,14 "," 4.324,15 ",2917010110,CFD," 0,00 "
17/01/2025 14:02:33,Open Position,NSDQ100/USD," 199,99 ",0.186894," 0,00 "," 4.634,14 "," 4.124,16 ",2917013023,CFD," 0,00 "
17/01/2025 14:09:12,Position closed,NSDQ100/USD," 204,21 ",0.186894," 4,22 "," 4.638,36 "," 4.328,37 ",2917013023,CFD," 0,00 "
17/01/2025 14:09:38,Open Position,NSDQ100/USD," 599,98 ",0.559882," 0,00 "," 4.638,36 "," 3.728,39 ",2917016638,CFD," 0,00 "
17/01/2025 14:22:36,Position closed,NSDQ100/USD," 615,42 ",0.559882," 15,44 "," 4.653,80 "," 4.343,81 ",2917016638,CFD," 0,00 "
17/01/2025 14:23:03,Open Position,NSDQ100/USD," 300,00 ",0.279720," 0,00 "," 4.653,80 "," 4.043,81 ",2917023464,CFD," 0,00 "
17/01/2025 14:28:45,Position closed,NSDQ100/USD," 314,34 ",0.279720," 14,34 "," 4.668,14 "," 4.358,15 ",2917023464,CFD," 0,00 "
17/01/2025 14:29:03,Open Position,NSDQ100/USD," 449,99 ",0.418469," 0,00 "," 4.668,14 "," 3.908,16 ",2917026178,CFD," 0,00 "
17/01/2025 14:31:55,Open Position,NSDQ100/USD," 299,99 ",0.280007," 0,00 "," 4.668,14 "," 3.608,17 ",2917115551,CFD," 0,00 "
17/01/2025 14:48:54,Position closed,NSDQ100/USD," 286,01 ",0.280007,"(13,98)"," 4.654,16 "," 3.894,18 ",2917115551,CFD," 0,00 "
17/01/2025 14:49:42,Open Position,NSDQ100/USD," 200,00 ",0.187088," 0,00 "," 4.654,16 "," 3.694,18 ",2917245419,CFD," 0,00 "
17/01/2025 15:00:31,Position closed,NSDQ100/USD," 199,81 ",0.187088,"(0,19)"," 4.653,97 "," 3.893,99 ",2917245419,CFD," 0,00 "
17/01/2025 15:01:16,Open Position,NSDQ100/USD," 249,99 ",0.233904," 0,00 "," 4.653,97 "," 3.644,00 ",2917344105,CFD," 0,00 "
17/01/2025 15:03:17,Position closed,NSDQ100/USD," 251,60 ",0.233904," 1,61 "," 4.655,58 "," 3.895,60 ",2917344105,CFD," 0,00 "
17/01/2025 15:03:27,Open Position,NSDQ100/USD," 249,99 ",0.233697," 0,00 "," 4.655,58 "," 3.645,61 ",2917347912,CFD," 0,00 "
17/01/2025 15:32:22,Position closed,NSDQ100/USD," 250,34 ",0.233697," 0,35 "," 4.655,93 "," 3.895,95 ",2917347912,CFD," 0,00 "
17/01/2025 15:33:21,Open Position,NSDQ100/USD," 149,99 ",0.140197," 0,00 "," 4.655,93 "," 3.745,96 ",2917418752,CFD," 0,00 "
17/01/2025 15:43:19,Position closed,NSDQ100/USD," 151,05 ",0.140197," 1,06 "," 4.656,99 "," 3.897,01 ",2917418752,CFD," 0,00 "
17/01/2025 15:44:26,Open Position,NSDQ100/USD," 149,98 ",0.140160," 0,00 "," 4.656,99 "," 3.747,03 ",2917437728,CFD," 0,00 "
17/01/2025 15:44:35,Position closed,NSDQ100/USD," 149,61 ",0.140160,"(0,37)"," 4.656,62 "," 3.896,64 ",2917437728,CFD," 0,00 "
17/01/2025 15:50:44,Open Position,NSDQ100/USD," 200,00 ",0.186783," 0,00 "," 4.656,62 "," 3.696,64 ",2917446900,CFD," 0,00 "
17/01/2025 16:07:04,Position closed,NSDQ100/USD," 205,04 ",0.186783," 5,04 "," 4.661,66 "," 3.901,68 ",2917446900,CFD," 0,00 "
17/01/2025 16:07:20,Open Position,NSDQ100/USD," 149,99 ",0.139901," 0,00 "," 4.661,66 "," 3.751,69 ",2917472787,CFD," 0,00 "
17/01/2025 16:22:47,Position closed,NSDQ100/USD," 151,53 ",0.139901," 1,54 "," 4.663,20 "," 3.903,22 ",2917472787,CFD," 0,00 "
17/01/2025 16:22:58,Open Position,NSDQ100/USD," 249,99 ",0.233022," 0,00 "," 4.663,20 "," 3.653,23 ",2917497391,CFD," 0,00 "
17/01/2025 16:39:43,Position closed,NSDQ100/USD," 252,08 ",0.233022," 2,09 "," 4.665,29 "," 3.905,31 ",2917497391,CFD," 0,00 "
17/01/2025 16:43:35,Open Position,NSDQ100/USD," 249,99 ",0.233071," 0,00 "," 4.665,29 "," 3.655,32 ",2917525166,CFD," 0,00 "
17/01/2025 17:31:41,Position closed,NSDQ100/USD," 254,95 ",0.233071," 4,96 "," 4.670,25 "," 3.910,27 ",2917525166,CFD," 0,00 "
17/01/2025 17:32:23,Open Position,NSDQ100/USD," 200,00 ",0.186257," 0,00 "," 4.670,25 "," 3.710,27 ",2917569999,CFD," 0,00 "
17/01/2025 18:06:18,Position closed,NSDQ100/USD," 203,07 ",0.186257," 3,07 "," 4.673,32 "," 3.913,34 ",2917569999,CFD," 0,00 "
17/01/2025 18:06:18,Position closed,NSDQ100/USD," 443,80 ",0.418469,"(6,19)"," 4.667,13 "," 4.357,14 ",2917026178,CFD," 0,00 "
17/01/2025 18:06:48,Open Position,NSDQ100/USD," 200,00 ",0.186086," 0,00 "," 4.667,13 "," 4.157,14 ",2917605310,CFD," 0,00 "
17/01/2025 18:51:21,Open Position,NSDQ100/USD," 249,99 ",0.232794," 0,00 "," 4.667,13 "," 3.907,15 ",2917643939,CFD," 0,00 "
17/01/2025 19:00:13,Position closed,NSDQ100/USD," 250,80 ",0.232794," 0,81 "," 4.667,94 "," 4.157,95 ",2917643939,CFD," 0,00 "
17/01/2025 19:05:36,Position closed,NSDQ100/USD," 197,03 ",0.186086,"(2,97)"," 4.664,97 "," 4.354,98 ",2917605310,CFD," 0,00 "
17/01/2025 19:16:16,Open Position,NSDQ100/USD," 249,99 ",0.232772," 0,00 "," 4.664,97 "," 4.104,99 ",2917665064,CFD," 0,00 "
