Position ID,Action,Long / Short,Amount,Units,Open Date,Close Date,Leverage,Spread Fees (USD),Market Spread (USD),Profit(USD),FX rate at open (USD),FX rate at close (USD),Open Rate,Close Rate,Take profit rate,Stop lose rate,Overnight Fees and Dividends,Copied From,Type,ISIN,Notes
2813637009,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 499,99 ",0.504769,23/09/2024 16:56:04,23/09/2024 18:02:37,20," 1,50 ",0.00," 14,05 ",-,-," 19.810,93 "," 19.838,76 "," 20.306,72 "," 19.315,66 "," 0,00 ",-,CFD,US6311011026,
2813551164,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 309,99 ",0.312245,23/09/2024 15:02:05,23/09/2024 15:34:08,20," 0,93 ",0.00," 5,22 ",-,-," 19.856,14 "," 19.872,86 "," 19.900,34 "," 19.359,74 "," 0,00 ",-,CFD,US6311011026,
2813562559,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 129,99 ",0.131006,23/09/2024 15:09:59,23/09/2024 15:34:08,20," 0,39 ",0.00," 3,49 ",-,-," 19.846,34 "," 19.872,96 "," 19.900,76 "," 19.350,18 "," 0,00 ",-,CFD,US6311011026,
2813555619,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 399,99 ",0.403064,23/09/2024 15:04:43,23/09/2024 15:34:08,20," 1,20 ",0.00," 10,08 ",-,-," 19.847,84 "," 19.872,86 "," 19.900,42 "," 19.351,65 "," 0,00 ",-,CFD,US6311011026,
2813548882,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 410,00 ",0.412777,23/09/2024 15:00:57,23/09/2024 15:34:08,20," 1,23 ",0.00," 3,06 ",-,-," 19.865,44 "," 19.872,86 "," 19.900,77 "," 19.368,81 "," 0,00 ",-,CFD,US6311011026,
2813544842,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 890,00 ",0.895992,23/09/2024 14:56:54,23/09/2024 15:34:08,20," 2,67 ",0.00," 5,93 ",-,-," 19.866,24 "," 19.872,86 "," 19.920,77 "," 19.369,59 "," 0,00 ",-,CFD,US6311011026,
2813545484,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 550,00 ",0.553522,23/09/2024 14:57:55,23/09/2024 15:34:08,20," 1,65 ",0.00," 0,07 ",-,-," 19.872,74 "," 19.872,86 "," 19.920,64 "," 19.375,93 "," 0,00 ",-,CFD,US6311011026,
2813544578,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 600,00 ",0.604018,23/09/2024 14:56:30,23/09/2024 15:34:08,20," 1,80 ",0.00," 3,58 ",-,-," 19.866,94 "," 19.872,86 "," 19.920,33 "," 19.370,27 "," 0,00 ",-,CFD,US6311011026,
2813545060,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 499,99 ",0.503369,23/09/2024 14:57:13,23/09/2024 15:34:08,20," 1,50 ",0.00," 3,38 ",-,-," 19.866,14 "," 19.872,86 "," 19.920,38 "," 19.369,49 "," 0,00 ",-,CFD,US6311011026,
2813544041,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 350,00 ",0.352239,23/09/2024 14:56:07,23/09/2024 15:34:08,20," 1,05 ",0.00," 0,01 ",-,-," 19.872,84 "," 19.872,86 "," 19.920,12 "," 19.376,02 "," 0,00 ",-,CFD,US6311011026,
2813543528,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 560,00 ",0.563475,23/09/2024 14:55:27,23/09/2024 15:34:08,20," 1,68 ",0.00,"(2,13)",-,-," 19.876,64 "," 19.872,86 "," 19.920,51 "," 19.379,73 "," 0,00 ",-,CFD,US6311011026,
2813543751,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 499,99 ",0.503110,23/09/2024 14:55:46,23/09/2024 15:34:08,20," 1,50 ",0.00,"(1,75)",-,-," 19.876,34 "," 19.872,86 "," 19.920,63 "," 19.379,44 "," 0,00 ",-,CFD,US6311011026,
2813516575,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,99 ",0.302086,23/09/2024 14:35:05,23/09/2024 14:54:15,20," 0,90 ",0.00," 7,53 ",-,-," 19.861,84 "," 19.886,76 "," 20.355,93 "," 19.365,30 "," 0,00 ",-,CFD,US6311011026,
2813507265,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 550,00 ",0.553828,23/09/2024 14:28:23,23/09/2024 14:54:15,20," 1,65 ",0.00," 13,86 ",-,-," 19.861,74 "," 19.886,76 "," 20.357,67 "," 19.365,20 "," 0,00 ",-,CFD,US6311011026,
2813506312,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 499,99 ",0.503470,23/09/2024 14:27:31,23/09/2024 14:54:15,20," 1,50 ",0.00," 12,40 ",-,-," 19.862,14 "," 19.886,76 "," 20.358,49 "," 19.365,59 "," 0,00 ",-,CFD,US6311011026,
2813507038,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 249,99 ",0.251766,23/09/2024 14:28:15,23/09/2024 14:54:15,20," 0,75 ",0.00," 6,83 ",-,-," 19.859,64 "," 19.886,76 "," 20.357,26 "," 19.363,15 "," 0,00 ",-,CFD,US6311011026,
2813505669,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 499,99 ",0.503470,23/09/2024 14:27:04,23/09/2024 14:54:15,20," 1,50 ",0.00," 12,40 ",-,-," 19.862,14 "," 19.886,76 "," 20.359,82 "," 19.365,59 "," 0,00 ",-,CFD,US6311011026,
2813500519,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 350,00 ",0.352078,23/09/2024 14:23:55,23/09/2024 14:54:15,20," 1,05 ",0.00," 1,70 ",-,-," 19.881,94 "," 19.886,76 "," 20.380,22 "," 19.384,90 "," 0,00 ",-,CFD,US6311011026,
2813471784,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 349,98 ",0.352555,23/09/2024 14:06:46,23/09/2024 14:23:10,20," 1,05 ",0.00," 5,08 ",-,-," 19.854,04 "," 19.868,46 "," 20.351,42 "," 19.357,70 "," 0,00 ",-,CFD,US6311011026,
2813493693,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,99 ",0.302242,23/09/2024 14:20:55,23/09/2024 14:23:10,20," 0,90 ",0.00," 5,08 ",-,-," 19.851,64 "," 19.868,46 "," 20.349,78 "," 19.355,35 "," 0,00 ",-,CFD,US6311011026,
2813202413,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 300,00 ",0.302090,23/09/2024 13:05:35,23/09/2024 14:23:10,20," 0,90 ",0.00," 2,08 ",-,-," 19.861,59 "," 19.868,46 "," 20.358,54 "," 19.365,05 "," 0,00 ",-,CFD,US6311011026,
2813443911,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 350,00 ",0.352629,23/09/2024 13:52:30,23/09/2024 14:23:10,20," 1,05 ",0.00," 6,21 ",-,-," 19.850,84 "," 19.868,46 "," 20.349,37 "," 19.354,57 "," 0,00 ",-,CFD,US6311011026,
2813463070,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,99 ",0.302080,23/09/2024 14:01:32,23/09/2024 14:23:10,20," 0,90 ",0.00," 1,88 ",-,-," 19.862,24 "," 19.868,46 "," 20.360,23 "," 19.365,69 "," 0,00 ",-,CFD,US6311011026,
2813202386,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 550,00 ",0.553910,23/09/2024 13:05:25,23/09/2024 14:23:10,20," 1,65 ",0.00," 5,36 ",-,-," 19.858,79 "," 19.868,46 "," 20.355,26 "," 19.362,32 "," 0,00 ",-,CFD,US6311011026,
2813351568,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 600,00 ",0.605426,23/09/2024 13:42:06,23/09/2024 13:51:41,20," 1,80 ",0.00," 14,43 ",-,-," 19.820,73 "," 19.844,56 "," 20.315,53 "," 19.325,22 "," 0,00 ",-,CFD,US6311011026,
2813191926,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 399,99 ",0.403268,23/09/2024 12:14:14,23/09/2024 13:05:00,20," 1,20 ",0.00," 6,70 ",-,-," 19.837,89 "," 19.854,51 "," 20.000,84 "," 19.341,95 "," 0,00 ",-,CFD,US6311011026,
2813167882,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 100,00 ",0.100799,23/09/2024 10:18:14,23/09/2024 13:05:00,20," 0,30 ",0.00," 1,33 ",-,-," 19.841,29 "," 19.854,51 "," 20.000,42 "," 19.345,26 "," 0,00 ",-,CFD,US6311011026,
2813163092,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 300,00 ",0.302341,23/09/2024 09:53:55,23/09/2024 13:05:00,20," 0,90 ",0.00," 2,85 ",-,-," 19.845,09 "," 19.854,51 "," 19.880,01 "," 19.348,97 "," 0,00 ",-,CFD,US6311011026,
2813167714,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 399,99 ",0.403234,23/09/2024 10:16:46,23/09/2024 13:05:00,20," 1,20 ",0.00," 6,02 ",-,-," 19.839,59 "," 19.854,51 "," 20.000,37 "," 19.343,61 "," 0,00 ",-,CFD,US6311011026,
2813170373,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 249,99 ",0.251946,23/09/2024 10:30:05,23/09/2024 13:05:00,20," 0,75 ",0.00," 2,27 ",-,-," 19.845,49 "," 19.854,51 "," 20.000,52 "," 19.349,36 "," 0,00 ",-,CFD,US6311011026,
2813162177,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 399,99 ",0.403114,23/09/2024 09:49:32,23/09/2024 13:05:00,20," 1,20 ",0.00," 3,64 ",-,-," 19.845,49 "," 19.854,51 "," 19.880,93 "," 19.349,36 "," 0,00 ",-,CFD,US6311011026,
2813161770,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 300,00 ",0.302422,23/09/2024 09:47:20,23/09/2024 13:05:00,20," 0,90 ",0.00," 4,45 ",-,-," 19.839,79 "," 19.854,51 "," 19.880,78 "," 19.343,80 "," 0,00 ",-,CFD,US6311011026,
2813162216,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 300,00 ",0.302349,23/09/2024 09:49:47,23/09/2024 13:05:00,20," 0,90 ",0.00," 3,00 ",-,-," 19.844,59 "," 19.854,51 "," 19.880,70 "," 19.348,48 "," 0,00 ",-,CFD,US6311011026,
2813161784,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 399,99 ",0.403217,23/09/2024 09:47:30,23/09/2024 13:05:00,20," 1,20 ",0.00," 5,69 ",-,-," 19.840,39 "," 19.854,51 "," 19.880,30 "," 19.344,38 "," 0,00 ",-,CFD,US6311011026,
2813146922,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 879,99 ",0.889230,23/09/2024 08:47:34,23/09/2024 09:43:21,20," 2,64 ",0.00," 25,45 ",-,-," 19.792,39 "," 19.821,01 "," 20.287,20 "," 19.297,58 "," 0,00 ",-,CFD,US6311011026,
2813144073,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 350,00 ",0.353405,23/09/2024 08:34:01,23/09/2024 09:43:21,20," 1,05 ",0.00," 4,82 ",-,-," 19.807,38 "," 19.821,01 "," 19.860,56 "," 19.312,20 "," 0,00 ",-,CFD,US6311011026,
2813141449,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 499,99 ",0.504442,23/09/2024 08:25:34,23/09/2024 09:43:21,20," 1,50 ",0.00,"(1,45)",-,-," 19.823,88 "," 19.821,01 "," 19.860,37 "," 19.328,29 "," 0,00 ",-,CFD,US6311011026,
2813144254,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 499,99 ",0.504788,23/09/2024 08:35:02,23/09/2024 09:43:20,20," 1,50 ",0.00," 5,42 ",-,-," 19.810,28 "," 19.821,01 "," 19.860,64 "," 19.315,03 "," 0,00 ",-,CFD,US6311011026,
2813141413,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 540,00 ",0.544852,23/09/2024 08:25:24,23/09/2024 09:42:58,20," 1,62 ",0.00," 0,56 ",-,-," 19.821,88 "," 19.822,91 "," 19.860,12 "," 19.326,34 "," 0,00 ",-,CFD,US6311011026,
2813115620,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 300,00 ",0.303030,23/09/2024 07:42:20,23/09/2024 08:24:05,20," 0,90 ",0.00," 3,98 ",-,-," 19.799,99 "," 19.813,11 "," 20.294,99 "," 19.304,99 "," 0,00 ",-,CFD,US6311011026,
2813115540,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 540,00 ",0.545427,23/09/2024 07:41:58,23/09/2024 08:24:05,20," 1,62 ",0.00," 6,61 ",-,-," 19.800,99 "," 19.813,11 "," 20.296,01 "," 19.305,97 "," 0,00 ",-,CFD,US6311011026,
2813109851,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 399,99 ",0.404308,23/09/2024 07:33:32,23/09/2024 07:40:56,20," 1,20 ",0.00," 6,11 ",-,-," 19.786,89 "," 19.802,01 "," 19.850,95 "," 19.292,22 "," 0,00 ",-,CFD,US6311011026,
2813110541,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 300,00 ",0.303398,23/09/2024 07:35:50,23/09/2024 07:40:56,20," 0,90 ",0.00," 7,89 ",-,-," 19.775,99 "," 19.802,01 "," 19.850,29 "," 19.281,59 "," 0,00 ",-,CFD,US6311011026,
2813109723,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 499,99 ",0.505331,23/09/2024 07:33:08,23/09/2024 07:40:56,20," 1,50 ",0.00," 6,63 ",-,-," 19.788,99 "," 19.802,11 "," 19.850,13 "," 19.294,27 "," 0,00 ",-,CFD,US6311011026,
2813109475,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 540,00 ",0.545865,23/09/2024 07:32:16,23/09/2024 07:40:56,20," 1,62 ",0.00," 9,29 ",-,-," 19.785,09 "," 19.802,11 "," 19.850,10 "," 19.290,47 "," 0,00 ",-,CFD,US6311011026,
2813109522,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 499,99 ",0.505464,23/09/2024 07:32:27,23/09/2024 07:40:56,20," 1,50 ",0.00," 9,26 ",-,-," 19.783,79 "," 19.802,11 "," 19.850,49 "," 19.289,20 "," 0,00 ",-,CFD,US6311011026,
2813109667,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 499,99 ",0.505346,23/09/2024 07:32:55,23/09/2024 07:40:56,20," 1,50 ",0.00," 6,93 ",-,-," 19.788,39 "," 19.802,11 "," 19.850,10 "," 19.293,68 "," 0,00 ",-,CFD,US6311011026,
2813109101,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 300,00 ",0.303490,23/09/2024 07:30:42,23/09/2024 07:31:54,20," 0,90 ",0.00," 3,01 ",-,-," 19.769,99 "," 19.779,92 "," 19.800,28 "," 19.275,74 "," 0,00 ",-,CFD,US6311011026,
2813106867,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 530,00 ",0.536424,23/09/2024 07:27:47,23/09/2024 07:31:54,20," 1,59 ",0.00," 10,43 ",-,-," 19.760,48 "," 19.779,92 "," 19.800,39 "," 19.266,47 "," 0,00 ",-,CFD,US6311011026,
2813108141,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 1.100,00 ",1.113057,23/09/2024 07:28:41,23/09/2024 07:31:54,20," 3,30 ",-0.01," 16,18 ",-,-," 19.765,38 "," 19.779,92 "," 19.800,51 "," 19.271,25 "," 0,00 ",-,CFD,US6311011026,
2813106912,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 499,99 ",0.506052,23/09/2024 07:27:58,23/09/2024 07:31:54,20," 1,50 ",0.00," 9,69 ",-,-," 19.760,78 "," 19.779,92 "," 19.800,90 "," 19.266,76 "," 0,00 ",-,CFD,US6311011026,
2813108310,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 499,99 ",0.505694,23/09/2024 07:29:14,23/09/2024 07:31:54,20," 1,50 ",0.00," 2,59 ",-,-," 19.774,79 "," 19.779,92 "," 19.800,88 "," 19.280,42 "," 0,00 ",-,CFD,US6311011026,
2813104871,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 800,00 ",0.810307,23/09/2024 07:24:20,23/09/2024 07:26:55,20," 2,40 ",0.00," 9,59 ",-,-," 19.745,58 "," 19.757,42 "," 20.236,14 "," 19.251,94 "," 0,00 ",-,CFD,US6311011026,
2813083810,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 699,89 ",0.709188,23/09/2024 07:20:41,23/09/2024 07:26:55,20," 2,10 ",0.00," 13,72 ",-,-," 19.738,08 "," 19.757,42 "," 20.234,61 "," 19.244,67 "," 0,00 ",-,CFD,US6311011026,
2813082677,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 499,99 ",0.506496,23/09/2024 07:17:24,23/09/2024 07:26:55,20," 1,50 ",0.00," 7,06 ",-,-," 19.743,48 "," 19.757,42 "," 20.236,45 "," 19.249,90 "," 0,00 ",-,CFD,US6311011026,
2813082610,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 530,00 ",0.536877,23/09/2024 07:17:11,23/09/2024 07:26:55,20," 1,59 ",0.00," 7,32 ",-,-," 19.743,78 "," 19.757,42 "," 20.237,37 "," 19.250,19 "," 0,00 ",-,CFD,US6311011026,
2813083153,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 350,00 ",0.354631,23/09/2024 07:18:47,23/09/2024 07:26:55,20," 1,05 ",0.00," 6,61 ",-,-," 19.738,78 "," 19.757,42 "," 20.230,81 "," 19.245,31 "," 0,00 ",-,CFD,US6311011026,
2813082784,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 1.100,00 ",1.114071,23/09/2024 07:17:47,23/09/2024 07:23:09,20," 3,30 ",0.00," 1,83 ",-,-," 19.747,38 "," 19.749,02 "," 20.242,50 "," 19.253,70 "," 0,00 ",-,CFD,US6311011026,
2812997750,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 600,00 ",0.605908,22/09/2024 22:42:19,23/09/2024 06:47:06,20," 1,81 ",0.00," 33,95 ",-,-," 19.804,98 "," 19.861,01 "," 20.300,10 "," 19.309,86 "," 0,00 ",-,CFD,US6311011026,
2812989277,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 999,98 ",1.010739,22/09/2024 22:00:34,22/09/2024 22:41:45,20," 3,00 ",0.00," 12,96 ",-,-," 19.787,29 "," 19.800,11 "," 20.281,96 "," 19.292,62 "," 0,00 ",-,CFD,US6311011026,
2812989289,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 1.499,98 ",1.516114,22/09/2024 22:00:34,22/09/2024 22:41:45,20," 4,50 ",0.00," 19,44 ",-,-," 19.787,29 "," 19.800,11 "," 20.281,96 "," 19.292,62 "," 0,00 ",-,CFD,US6311011026,
2812918312,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 499,99 ",0.506977,20/09/2024 18:49:58,20/09/2024 19:00:03,20," 1,50 ",0.00," 18,22 ",-,-," 19.724,73 "," 19.760,67 "," 20.219,18 "," 19.231,62 "," 0,00 ",-,CFD,US6311011026,
2812907653,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,99 ",0.304251,20/09/2024 18:25:02,20/09/2024 19:00:03,20," 0,90 ",0.00," 12,21 ",-,-," 19.720,53 "," 19.760,67 "," 20.214,06 "," 19.227,52 "," 0,00 ",-,CFD,US6311011026,
2812527088,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,99 ",0.302912,20/09/2024 13:48:52,20/09/2024 19:00:02,20," 0,90 ",0.00,"(14,26)",-,-," 19.807,73 "," 19.760,67 "," 20.301,59 "," 19.312,54 "," 0,00 ",-,CFD,US6311011026,
2812906006,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 449,99 ",0.456185,20/09/2024 18:19:47,20/09/2024 19:00:02,20," 1,35 ",0.00," 14,52 ",-,-," 19.728,83 "," 19.760,67 "," 20.222,46 "," 19.235,61 "," 0,00 ",-,CFD,US6311011026,
2812889649,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,99 ",0.303458,20/09/2024 17:50:10,20/09/2024 19:00:02,20," 0,90 ",0.00,"(3,45)",-,-," 19.772,04 "," 19.760,67 "," 19.795,11 "," 19.277,74 "," 0,00 ",-,CFD,US6311011026,
2812506871,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 199,99 ",0.201659,20/09/2024 13:37:30,20/09/2024 19:00:02,20," 0,60 ",0.00,"(14,98)",-,-," 19.834,93 "," 19.760,67 "," 20.331,33 "," 19.339,05 "," 0,00 ",-,CFD,US6311011026,
2812843499,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 350,00 ",0.354074,20/09/2024 16:34:23,20/09/2024 17:02:05,20," 1,05 ",0.00," 7,20 ",-,-," 19.769,84 "," 19.790,17 "," 20.264,29 "," 19.275,60 "," 0,00 ",-,CFD,US6311011026,
2812837912,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,99 ",0.303300,20/09/2024 16:29:06,20/09/2024 16:31:04,20," 0,90 ",0.00," 0,22 ",-,-," 19.782,34 "," 19.783,07 "," 20.277,10 "," 19.287,79 "," 0,00 ",-,CFD,US6311011026,
2812833029,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 249,99 ",0.252879,20/09/2024 16:23:57,20/09/2024 16:24:41,20," 0,75 ",0.00," 0,67 ",-,-," 19.772,24 "," 19.774,87 "," 20.265,32 "," 19.277,94 "," 0,00 ",-,CFD,US6311011026,
2812829712,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 250,00 ",0.253078,20/09/2024 16:20:36,20/09/2024 16:22:46,20," 0,75 ",0.00," 1,40 ",-,-," 19.756,73 "," 19.762,27 "," 20.249,11 "," 19.262,82 "," 0,00 ",-,CFD,US6311011026,
2812827860,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,99 ",0.303761,20/09/2024 16:17:02,20/09/2024 16:19:38,20," 0,90 ",0.00," 1,44 ",-,-," 19.752,33 "," 19.757,07 "," 20.246,34 "," 19.258,53 "," 0,00 ",-,CFD,US6311011026,
2812828954,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 249,99 ",0.253189,20/09/2024 16:18:58,20/09/2024 16:19:33,20," 0,75 ",0.00," 1,86 ",-,-," 19.748,03 "," 19.755,37 "," 20.241,94 "," 19.254,33 "," 0,00 ",-,CFD,US6311011026,
2812687059,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 250,00 ",0.252931,20/09/2024 14:11:29,20/09/2024 16:16:06,20," 0,75 ",0.00,"(3,38)",-,-," 19.768,23 "," 19.754,87 "," 20.257,11 "," 19.274,03 "," 0,00 ",-,CFD,US6311011026,
2812826236,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 400,00 ",0.405052,20/09/2024 16:15:17,20/09/2024 16:16:00,20," 1,20 ",0.00," 3,05 ",-,-," 19.750,53 "," 19.758,07 "," 20.243,37 "," 19.256,77 "," 0,00 ",-,CFD,US6311011026,
2812822946,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,99 ",0.303686,20/09/2024 16:11:10,20/09/2024 16:13:54,20," 0,90 ",0.00,"(0,02)",-,-," 19.757,23 "," 19.757,17 "," 20.250,96 "," 19.263,30 "," 0,00 ",-,CFD,US6311011026,
2812823851,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,99 ",0.303772,20/09/2024 16:12:32,20/09/2024 16:13:39,20," 0,90 ",0.00," 0,89 ",-,-," 19.751,63 "," 19.754,57 "," 20.246,55 "," 19.257,84 "," 0,00 ",-,CFD,US6311011026,
2812821191,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 200,00 ",0.202436,20/09/2024 16:08:51,20/09/2024 16:10:17,20," 0,60 ",0.00," 0,39 ",-,-," 19.759,33 "," 19.761,27 "," 20.254,24 "," 19.265,35 "," 0,00 ",-,CFD,US6311011026,
2812816577,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,99 ",0.303972,20/09/2024 16:01:01,20/09/2024 16:05:45,20," 0,90 ",0.00," 4,30 ",-,-," 19.738,63 "," 19.752,77 "," 20.231,69 "," 19.245,17 "," 0,00 ",-,CFD,US6311011026,
2812808403,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 339,99 ",0.344458,20/09/2024 15:49:20,20/09/2024 15:55:31,20," 1,02 ",0.00,"(0,33)",-,-," 19.741,13 "," 19.740,17 "," 20.235,17 "," 19.247,61 "," 0,00 ",-,CFD,US6311011026,
2812809849,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 200,00 ",0.202639,20/09/2024 15:50:50,20/09/2024 15:55:21,20," 0,60 ",0.00," 0,31 ",-,-," 19.739,53 "," 19.741,07 "," 20.233,33 "," 19.246,05 "," 0,00 ",-,CFD,US6311011026,
2812811874,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 200,00 ",0.202793,20/09/2024 15:53:13,20/09/2024 15:54:32,20," 0,60 ",0.00,"(0,28)",-,-," 19.724,53 "," 19.723,17 "," 20.217,85 "," 19.231,42 "," 0,00 ",-,CFD,US6311011026,
2812803604,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 249,99 ",0.253257,20/09/2024 15:43:55,20/09/2024 15:48:11,20," 0,75 ",0.00,"(0,04)",-,-," 19.742,73 "," 19.742,57 "," 20.236,30 "," 19.249,17 "," 0,00 ",-,CFD,US6311011026,
2812797961,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 149,99 ",0.152139,20/09/2024 15:35:29,20/09/2024 15:43:39,20," 0,45 ",0.00," 3,60 ",-,-," 19.718,73 "," 19.742,37 "," 20.209,03 "," 19.225,76 "," 0,00 ",-,CFD,US6311011026,
2812799608,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,99 ",0.304527,20/09/2024 15:37:51,20/09/2024 15:39:46,20," 0,90 ",0.00," 1,69 ",-,-," 19.702,63 "," 19.708,17 "," 20.194,38 "," 19.210,07 "," 0,00 ",-,CFD,US6311011026,
2812791640,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,98 ",0.304739,20/09/2024 15:26:44,20/09/2024 15:32:58,20," 0,90 ",0.00,"(1,54)",-,-," 19.688,32 "," 19.683,27 "," 20.179,40 "," 19.196,13 "," 0,00 ",-,CFD,US6311011026,
2812793329,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 349,99 ",0.355681,20/09/2024 15:29:08,20/09/2024 15:32:52,20," 1,05 ",0.00," 1,55 ",-,-," 19.680,52 "," 19.684,87 "," 20.171,71 "," 19.188,51 "," 0,00 ",-,CFD,US6311011026,
2812790531,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 400,00 ",0.406540,20/09/2024 15:25:14,20/09/2024 15:26:22,20," 1,20 ",0.00," 2,87 ",-,-," 19.678,22 "," 19.685,27 "," 20.171,20 "," 19.186,27 "," 0,00 ",-,CFD,US6311011026,
2812788566,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,99 ",0.304961,20/09/2024 15:22:05,20/09/2024 15:23:42,20," 0,90 ",0.00," 1,54 ",-,-," 19.674,62 "," 19.679,67 "," 20.166,69 "," 19.182,76 "," 0,00 ",-,CFD,US6311011026,
2812785673,NASDAQ100 Index (Non Expiry) (NSDQ100),Short," 300,00 ",0.305292,20/09/2024 15:19:15,20/09/2024 15:21:27,20," 0,90 ",0.00,"(7,00)",-,-," 19.653,28 "," 19.676,22 "," 19.161,95 "," 20.144,61 "," 0,00 ",-,CFD,US6311011026,
2812786327,NASDAQ100 Index (Non Expiry) (NSDQ100),Long," 299,99 ",0.305187,20/09/2024 15:19:47,20/09/2024 15:21:17,20," 0,90 ",0.00," 4,28 ",-,-," 19.660,03 "," 19.674,07 "," 20.152,76 "," 19.168,53 "," 0,00 ",-,CFD,US6311011026,
