Date,Type,Details,Amount,Units / Contracts,Realized Equity Change,Realized Equity,Balance,Position ID,Asset type,NWA
05/02/2025 16:49:59,Position closed,NSDQ100/USD," 175,72 ",0.162564," 0,41 "," 6.380,92 "," 451,25 ",2934188464,CFD," 0,00 "
05/02/2025 16:50:12,Position closed,NSDQ100/USD," 151,83 ",0.139081," 1,88 "," 6.382,80 "," 603,08 ",2934188767,CFD," 0,00 "
05/02/2025 16:53:05,Open Position,NSDQ100/USD," 99,99 ",0.092605," 0,00 "," 6.382,80 "," 503,09 ",2935362783,CFD," 0,00 "
05/02/2025 16:54:25,Open Position,USD/JPY," 300,00 ",9000," 0,00 "," 6.382,80 "," 203,09 ",2935366307,CFD," 0,00 "
05/02/2025 17:00:57,Position closed,NSDQ100/USD," 101,96 ",0.092605," 1,97 "," 6.384,77 "," 305,05 ",2935362783,CFD," 0,00 "
05/02/2025 17:01:40,Open Position,NSDQ100/USD," 99,99 ",0.092505," 0,00 "," 6.384,77 "," 205,06 ",2935373463,CFD," 0,00 "
05/02/2025 17:02:02,Position closed,USD/JPY," 302,78 ",9000," 2,78 "," 6.387,55 "," 507,84 ",2935366307,CFD," 0,00 "
05/02/2025 17:02:18,Position closed,USD/JPY," 351,24 ",10500," 1,24 "," 6.388,79 "," 859,08 ",2935349074,CFD," 0,00 "
05/02/2025 17:02:30,Open Position,USD/JPY," 499,99 ",15000," 0,00 "," 6.388,79 "," 359,09 ",2935374424,CFD," 0,00 "
05/02/2025 17:12:40,Position closed,NSDQ100/USD," 100,04 ",0.092505," 0,05 "," 6.388,84 "," 459,13 ",2935373463,CFD," 0,00 "
05/02/2025 17:23:58,Position closed,USD/JPY," 91,26 ",2998.215225,"(8,68)"," 6.380,16 "," 550,39 ",2935434440,CFD," 0,00 "
05/02/2025 17:24:07,Open Position,USD/JPY," 250,00 ",7500," 0,00 "," 6.380,16 "," 300,39 ",2935434598,CFD," 0,00 "
05/02/2025 17:37:54,Position closed,USD/JPY," 251,28 ",7500," 1,28 "," 6.381,44 "," 551,67 ",2935434598,CFD," 0,00 "
05/02/2025 17:38:26,Open Position,USD/JPY," 300,00 ",9000," 0,00 "," 6.381,44 "," 251,67 ",2935448212,CFD," 0,00 "
05/02/2025 17:48:17,Position closed,USD/JPY," 301,42 ",9000," 1,42 "," 6.382,86 "," 553,09 ",2935448212,CFD," 0,00 "
05/02/2025 17:54:28,Position closed,USD/JPY," 501,57 ",15000," 1,58 "," 6.384,44 "," 1.054,66 ",2935374424,CFD," 0,00 "
05/02/2025 17:54:45,Open Position,USD/JPY," 499,99 ",15000," 0,00 "," 6.384,44 "," 554,67 ",2935461138,CFD," 0,00 "
05/02/2025 19:06:14,Position closed,USD/JPY," 489,16 ",15000,"(10,83)"," 6.373,61 "," 1.043,83 ",2935461138,CFD," 0,00 "
05/02/2025 19:25:32,Open Position,USD/JPY," 250,00 ",7500," 0,00 "," 6.373,61 "," 793,83 ",2935534827,CFD," 0,00 "
05/02/2025 19:50:39,Position closed,USD/JPY," 244,64 ",7500,"(5,36)"," 6.368,25 "," 1.038,47 ",2935534827,CFD," 0,00 "
05/02/2025 20:52:11,Position closed,USD/JPY," 97,85 ",3001.784775,"(2,20)"," 6.366,05 "," 1.136,32 ",2935117046,CFD," 0,00 "
05/02/2025 21:21:54,Position closed,USD/JPY," 92,22 ",2998.345191,"(7,72)"," 6.358,33 "," 1.228,54 ",2934806166,CFD," 0,00 "
05/02/2025 21:22:20,Open Position,USD/JPY," 220,00 ",6600," 0,00 "," 6.358,33 "," 1.008,54 ",2935626818,CFD," 0,00 "
05/02/2025 22:45:59,Position closed,USD/JPY," 222,55 ",6600," 2,55 "," 6.360,88 "," 1.231,09 ",2935626818,CFD," 0,00 "
06/02/2025 00:33:23,Open Position,USD/JPY," 149,99 ",4500," 0,00 "," 6.360,88 "," 1.081,10 ",2935642401,CFD," 0,00 "
06/02/2025 00:47:58,Weekend refund,Weekend Fee," 2,52 ",-," 2,52 "," 6.363,40 "," 1.083,62 ",2934171930,CFD," 0,00 "
06/02/2025 00:47:58,Weekend refund,Weekend Fee," 2,16 ",-," 2,16 "," 6.365,56 "," 1.085,78 ",2934532777,CFD," 0,00 "
06/02/2025 00:47:58,Weekend refund,Weekend Fee," 2,16 ",-," 2,16 "," 6.367,72 "," 1.087,94 ",2934085495,CFD," 0,00 "
06/02/2025 00:47:58,Weekend refund,Weekend Fee," 2,16 ",-," 2,16 "," 6.369,88 "," 1.090,10 ",2934789180,CFD," 0,00 "
06/02/2025 00:47:58,Weekend refund,Weekend Fee," 1,80 ",-," 1,80 "," 6.371,68 "," 1.091,90 ",2934269338,CFD," 0,00 "
06/02/2025 00:47:58,Weekend refund,Weekend Fee," 1,44 ",-," 1,44 "," 6.373,12 "," 1.093,34 ",2934327676,CFD," 0,00 "
06/02/2025 00:47:58,Weekend refund,Weekend Fee," 1,44 ",-," 1,44 "," 6.374,56 "," 1.094,78 ",2934565546,CFD," 0,00 "
06/02/2025 00:47:58,Weekend refund,Weekend Fee," 1,44 ",-," 1,44 "," 6.376,00 "," 1.096,22 ",2934536312,CFD," 0,00 "
06/02/2025 00:47:58,Weekend refund,Weekend Fee," 1,44 ",-," 1,44 "," 6.377,44 "," 1.097,66 ",2934538698,CFD," 0,00 "
06/02/2025 00:47:58,Overnight fee,Daily,"(0,22)",-,"(0,22)"," 6.377,22 "," 1.097,44 ",2927862904,CFD," 0,00 "
06/02/2025 00:47:58,Overnight fee,Weekend Fee,"(3,12)",-,"(3,12)"," 6.374,10 "," 1.094,32 ",2935626818,CFD," 0,00 "
06/02/2025 00:47:58,Overnight fee,Weekend Fee,"(4,26)",-,"(4,26)"," 6.369,84 "," 1.090,06 ",2935286037,CFD," 0,00 "
06/02/2025 00:47:58,Overnight fee,Weekend Fee,"(4,26)",-,"(4,26)"," 6.365,58 "," 1.085,80 ",2935281041,CFD," 0,00 "
06/02/2025 00:47:58,Overnight fee,Weekend Fee,"(4,97)",-,"(4,97)"," 6.360,61 "," 1.080,83 ",2935293281,CFD," 0,00 "
06/02/2025 00:47:58,Overnight fee,Weekend Fee,"(4,97)",-,"(4,97)"," 6.355,64 "," 1.075,86 ",2935281468,CFD," 0,00 "
06/02/2025 00:47:58,Overnight fee,Weekend Fee,"(7,10)",-,"(7,10)"," 6.348,54 "," 1.068,76 ",2935287399,CFD," 0,00 "
06/02/2025 08:05:20,Open Position,USD/JPY," 300,00 ",9000," 0,00 "," 6.348,54 "," 768,76 ",2935701018,CFD," 0,00 "
06/02/2025 08:05:42,Position closed,USD/JPY," 162,57 ",6000,"(37,42)"," 6.311,12 "," 931,33 ",2934565546,CFD," 0,00 "
06/02/2025 08:05:57,Open Position,USD/JPY," 250,00 ",7500," 0,00 "," 6.311,12 "," 681,33 ",2935701174,CFD," 0,00 "
06/02/2025 08:14:18,Position closed,USD/JPY," 264,18 ",9000,"(35,81)"," 6.275,31 "," 945,51 ",2934789180,CFD," 0,00 "
06/02/2025 08:17:06,Open Position,USD/JPY," 499,99 ",15000," 0,00 "," 6.275,31 "," 445,52 ",2935714989,CFD," 0,00 "
06/02/2025 08:25:04,Open Position,USD/JPY," 249,99 ",7500," 0,00 "," 6.275,31 "," 195,53 ",2935729170,CFD," 0,00 "
06/02/2025 08:29:43,Position closed,USD/JPY," 253,23 ",7500," 3,24 "," 6.278,55 "," 448,76 ",2935729170,CFD," 0,00 "
06/02/2025 08:29:57,Open Position,USD/JPY," 149,97 ",9000," 0,00 "," 6.278,55 "," 148,77 ",2935731244,CFD," 0,00 "
06/02/2025 08:41:13,Position closed,USD/JPY," 148,96 ",4500.795508,"(1,06)"," 6.277,49 "," 297,73 ",2935737200,CFD," 0,00 "
06/02/2025 09:10:27,Open Position,NSDQ100/USD," 99,99 ",0.092072," 0,00 "," 6.277,49 "," 197,74 ",2935745541,CFD," 0,00 "
06/02/2025 09:14:38,Position closed,USD/JPY," 152,15 ",4499.204492," 2,18 "," 6.279,67 "," 349,89 ",2935731244,CFD," 0,00 "
06/02/2025 09:15:03,Open Position,USD/JPY," 199,99 ",6000," 0,00 "," 6.279,67 "," 149,90 ",2935746727,CFD," 0,00 "
06/02/2025 09:17:47,Position closed,USD/JPY," 202,31 ",6000," 2,32 "," 6.281,99 "," 352,21 ",2935746727,CFD," 0,00 "
06/02/2025 09:18:01,Open Position,USD/JPY," 249,99 ",7500," 0,00 "," 6.281,99 "," 102,22 ",2935747520,CFD," 0,00 "
06/02/2025 09:18:08,Position closed,NSDQ100/USD," 99,46 ",0.092072,"(0,53)"," 6.281,46 "," 201,68 ",2935745541,CFD," 0,00 "
06/02/2025 09:21:29,Position closed,USD/JPY," 250,97 ",7500," 0,98 "," 6.282,44 "," 452,65 ",2935747520,CFD," 0,00 "
06/02/2025 09:21:39,Open Position,USD/JPY," 99,94 ",6000," 0,00 "," 6.282,44 "," 252,66 ",2935748452,CFD," 0,00 "
06/02/2025 09:28:52,Position closed,USD/JPY," 98,52 ",3001.733844,"(1,53)"," 6.280,91 "," 351,18 ",2935749990,CFD," 0,00 "
06/02/2025 09:29:01,Open Position,USD/JPY," 99,99 ",3000," 0,00 "," 6.280,91 "," 251,19 ",2935750030,CFD," 0,00 "
06/02/2025 09:34:21,Position closed,USD/JPY," 100,91 ",3000," 0,92 "," 6.281,83 "," 352,10 ",2935750030,CFD," 0,00 "
06/02/2025 09:34:32,Open Position,USD/JPY," 99,99 ",3000," 0,00 "," 6.281,83 "," 252,11 ",2935751055,CFD," 0,00 "
06/02/2025 09:53:44,Position closed,USD/JPY," 101,54 ",3000," 1,55 "," 6.283,38 "," 353,65 ",2935751055,CFD," 0,00 "
06/02/2025 09:53:56,Open Position,USD/JPY," 200,00 ",6000," 0,00 "," 6.283,38 "," 153,65 ",2935759572,CFD," 0,00 "
06/02/2025 10:04:49,Position closed,USD/JPY," 201,45 ",6000," 1,45 "," 6.284,83 "," 355,10 ",2935759572,CFD," 0,00 "
06/02/2025 10:04:57,Open Position,USD/JPY," 149,99 ",4500," 0,00 "," 6.284,83 "," 205,11 ",2935762607,CFD," 0,00 "
06/02/2025 10:54:48,Position closed,USD/JPY," 503,53 ",15000," 3,54 "," 6.288,37 "," 708,64 ",2935714989,CFD," 0,00 "
06/02/2025 10:55:03,Position closed,USD/JPY," 151,70 ",4500," 1,71 "," 6.290,08 "," 860,34 ",2935762607,CFD," 0,00 "
06/02/2025 10:55:26,Open Position,USD/JPY," 300,00 ",9000," 0,00 "," 6.290,08 "," 560,34 ",2935779622,CFD," 0,00 "
06/02/2025 11:03:32,Position closed,USD/JPY," 152,74 ",6000,"(56,73)"," 6.233,35 "," 713,08 ",2934538698,CFD," 0,00 "
06/02/2025 11:03:41,Open Position,USD/JPY," 200,00 ",6000," 0,00 "," 6.233,35 "," 513,08 ",2935781962,CFD," 0,00 "
06/02/2025 11:05:26,Position closed,USD/JPY," 200,90 ",6000," 0,90 "," 6.234,25 "," 713,98 ",2935781962,CFD," 0,00 "
06/02/2025 11:07:13,Position closed,USD/JPY," 302,77 ",9000," 2,77 "," 6.237,02 "," 1.016,75 ",2935779622,CFD," 0,00 "
06/02/2025 11:07:23,Position closed,USD/JPY," 151,02 ",4500," 1,03 "," 6.238,05 "," 1.167,77 ",2935642401,CFD," 0,00 "
06/02/2025 11:07:28,Position closed,USD/JPY," 301,48 ",9000," 1,48 "," 6.239,53 "," 1.469,25 ",2935701018,CFD," 0,00 "
06/02/2025 11:07:34,Open Position,USD/JPY," 499,99 ",15000," 0,00 "," 6.239,53 "," 969,26 ",2935782690,CFD," 0,00 "
06/02/2025 11:08:02,Open Position,USD/JPY," 200,00 ",6000," 0,00 "," 6.239,53 "," 769,26 ",2935782776,CFD," 0,00 "
06/02/2025 11:16:12,Open Position,NSDQ100/USD," 249,99 ",0.230927," 0,00 "," 6.239,53 "," 519,27 ",2935784493,CFD," 0,00 "
06/02/2025 11:26:26,Position closed,USD/JPY," 501,86 ",15000," 1,87 "," 6.241,40 "," 1.021,13 ",2935782690,CFD," 0,00 "
06/02/2025 11:27:16,Open Position,USD/JPY," 300,00 ",9000," 0,00 "," 6.241,40 "," 721,13 ",2935786602,CFD," 0,00 "
06/02/2025 11:29:55,Position closed,USD/JPY," 251,87 ",7500," 1,87 "," 6.243,27 "," 973,00 ",2935701174,CFD," 0,00 "
06/02/2025 11:30:00,Position closed,USD/JPY," 201,50 ",6000," 1,50 "," 6.244,77 "," 1.174,50 ",2935782776,CFD," 0,00 "
06/02/2025 11:30:58,Open Position,USD/JPY," 300,00 ",9000," 0,00 "," 6.244,77 "," 874,50 ",2935787803,CFD," 0,00 "
06/02/2025 11:33:37,Position closed,USD/JPY," 300,18 ",9000," 0,18 "," 6.244,95 "," 1.174,68 ",2935786602,CFD," 0,00 "
06/02/2025 11:44:47,Position closed,USD/JPY," 301,77 ",9000," 1,77 "," 6.246,72 "," 1.476,45 ",2935787803,CFD," 0,00 "
06/02/2025 11:44:57,Open Position,USD/JPY," 499,99 ",15000," 0,00 "," 6.246,72 "," 976,46 ",2935799540,CFD," 0,00 "
06/02/2025 11:46:03,Position closed,USD/JPY," 500,38 ",15000," 0,39 "," 6.247,11 "," 1.476,84 ",2935799540,CFD," 0,00 "
06/02/2025 11:46:09,Open Position,USD/JPY," 499,99 ",15000," 0,00 "," 6.247,11 "," 976,85 ",2935799839,CFD," 0,00 "
06/02/2025 11:52:59,Position closed,NVDA.EXT/USD," 111,31 ",3.238543,"(9,95)"," 6.237,16 "," 1.088,16 ",2935805170,CFD," 0,00 "
06/02/2025 12:04:11,Position closed,USD/JPY," 503,04 ",15000," 3,05 "," 6.240,21 "," 1.591,20 ",2935799839,CFD," 0,00 "
06/02/2025 12:04:18,Open Position,USD/JPY," 499,99 ",15000," 0,00 "," 6.240,21 "," 1.091,21 ",2935807930,CFD," 0,00 "
06/02/2025 12:21:10,Open Position,USD/JPY," 200,00 ",6000," 0,00 "," 6.240,21 "," 891,21 ",2935811955,CFD," 0,00 "
06/02/2025 12:32:28,Position closed,USD/JPY," 202,09 ",6000," 2,09 "," 6.242,30 "," 1.093,30 ",2935811955,CFD," 0,00 "
06/02/2025 12:54:39,Open Position,USD/JPY," 300,00 ",9000," 0,00 "," 6.242,30 "," 793,30 ",2935823025,CFD," 0,00 "
06/02/2025 12:55:21,Position closed,NSDQ100/USD," 251,09 ",0.230927," 1,10 "," 6.243,40 "," 1.044,39 ",2935784493,CFD," 0,00 "
06/02/2025 13:18:57,Position closed,NVDA.EXT/USD," 114,19 ",3.238745,"(7,07)"," 6.236,33 "," 1.158,58 ",2927862904,CFD," 0,00 "
06/02/2025 13:30:01,Position closed,USD/JPY," 303,60 ",9000," 3,60 "," 6.239,93 "," 1.462,18 ",2935823025,CFD," 0,00 "
06/02/2025 13:31:04,Position closed,USD/JPY," 499,79 ",15000,"(0,20)"," 6.239,73 "," 1.961,97 ",2935807930,CFD," 0,00 "
06/02/2025 13:31:16,Open Position,USD/JPY," 250,00 ",7500," 0,00 "," 6.239,73 "," 1.711,97 ",2935831317,CFD," 0,00 "
06/02/2025 13:38:01,Position closed,USD/JPY," 252,61 ",7500," 2,61 "," 6.242,34 "," 1.964,58 ",2935831317,CFD," 0,00 "
06/02/2025 13:38:14,Open Position,USD/JPY," 250,00 ",7500," 0,00 "," 6.242,34 "," 1.714,58 ",2935837127,CFD," 0,00 "
06/02/2025 13:40:25,Position closed,USD/JPY," 250,59 ",7500," 0,59 "," 6.242,93 "," 1.965,17 ",2935837127,CFD," 0,00 "
06/02/2025 13:42:04,Open Position,NSDQ100/USD," 199,98 ",0.184702," 0,00 "," 6.242,93 "," 1.765,19 ",2935838843,CFD," 0,00 "
06/02/2025 13:44:48,Open Position,USD/JPY," 299,99 ",9000," 0,00 "," 6.242,93 "," 1.465,20 ",2935839497,CFD," 0,00 "
06/02/2025 13:45:22,Open Position,USD/JPY," 249,99 ",7500," 0,00 "," 6.242,93 "," 1.215,21 ",2935839778,CFD," 0,00 "
06/02/2025 13:46:08,Open Position,USD/JPY," 499,99 ",15000," 0,00 "," 6.242,93 "," 715,22 ",2935840042,CFD," 0,00 "
06/02/2025 13:47:21,Position closed,USD/JPY," 507,19 ",15000," 7,20 "," 6.250,13 "," 1.222,41 ",2935840042,CFD," 0,00 "
06/02/2025 13:48:20,Open Position,USD/JPY," 299,99 ",9000," 0,00 "," 6.250,13 "," 922,42 ",2935843428,CFD," 0,00 "
06/02/2025 13:49:21,Open Position,USD/JPY," 249,99 ",7500," 0,00 "," 6.250,13 "," 672,43 ",2935843614,CFD," 0,00 "
06/02/2025 13:52:45,Position closed,USD/JPY," 501,37 ",15000," 1,38 "," 6.251,51 "," 1.173,80 ",2935287399,CFD," 0,00 "
06/02/2025 13:53:21,Position closed,USD/JPY," 353,31 ",10500," 3,31 "," 6.254,82 "," 1.527,11 ",2935293281,CFD," 0,00 "
06/02/2025 13:53:35,Position closed,USD/JPY," 303,02 ",9000," 3,02 "," 6.257,84 "," 1.830,13 ",2935286037,CFD," 0,00 "
06/02/2025 13:53:50,Position closed,USD/JPY," 302,72 ",9000," 2,72 "," 6.260,56 "," 2.132,85 ",2935281041,CFD," 0,00 "
06/02/2025 13:54:06,Position closed,USD/JPY," 354,42 ",10500," 4,42 "," 6.264,98 "," 2.487,27 ",2935281468,CFD," 0,00 "
06/02/2025 13:54:21,Open Position,USD/JPY," 299,99 ",9000," 0,00 "," 6.264,98 "," 2.187,28 ",2935849361,CFD," 0,00 "
06/02/2025 13:54:36,Open Position,USD/JPY," 250,00 ",7500," 0,00 "," 6.264,98 "," 1.937,28 ",2935849415,CFD," 0,00 "
06/02/2025 13:55:55,Position closed,USD/JPY," 301,29 ",9000," 1,30 "," 6.266,28 "," 2.238,57 ",2935849361,CFD," 0,00 "
06/02/2025 13:56:07,Open Position,USD/JPY," 250,00 ",7500," 0,00 "," 6.266,28 "," 1.988,57 ",2935849696,CFD," 0,00 "
06/02/2025 13:56:18,Open Position,USD/JPY," 249,99 ",7500," 0,00 "," 6.266,28 "," 1.738,58 ",2935849729,CFD," 0,00 "
06/02/2025 13:57:27,Position closed,NSDQ100/USD," 202,10 ",0.184702," 2,12 "," 6.268,40 "," 1.940,68 ",2935838843,CFD," 0,00 "
06/02/2025 13:57:44,Open Position,NSDQ100/USD," 249,99 ",0.23073," 0,00 "," 6.268,40 "," 1.690,69 ",2935850049,CFD," 0,00 "
06/02/2025 13:58:18,Position closed,USD/JPY," 251,38 ",7500," 1,38 "," 6.269,78 "," 1.942,07 ",2935849696,CFD," 0,00 "
06/02/2025 13:58:35,Open Position,USD/JPY," 200,00 ",6000," 0,00 "," 6.269,78 "," 1.742,07 ",2935850314,CFD," 0,00 "
06/02/2025 13:59:13,Open Position,USD/JPY," 249,99 ",7500," 0,00 "," 6.269,78 "," 1.492,08 ",2935850505,CFD," 0,00 "
06/02/2025 14:00:42,Position closed,USD/JPY," 250,39 ",7500," 0,39 "," 6.270,17 "," 1.742,47 ",2935849415,CFD," 0,00 "
06/02/2025 14:02:55,Position closed,USD/JPY," 252,31 ",7500," 2,32 "," 6.272,49 "," 1.994,78 ",2935850505,CFD," 0,00 "
06/02/2025 14:03:09,Open Position,USD/JPY," 199,99 ",6000," 0,00 "," 6.272,49 "," 1.794,79 ",2935851760,CFD," 0,00 "
06/02/2025 14:14:14,Position closed,USD/JPY," 300,76 ",9000," 0,77 "," 6.273,26 "," 2.095,55 ",2935843428,CFD," 0,00 "
06/02/2025 14:16:05,Position closed,USD/JPY," 251,81 ",7500," 1,82 "," 6.275,08 "," 2.347,36 ",2935849729,CFD," 0,00 "
06/02/2025 14:16:21,Position closed,USD/JPY," 202,12 ",6000," 2,13 "," 6.277,21 "," 2.549,48 ",2935851760,CFD," 0,00 "
06/02/2025 14:18:27,Open Position,USD/JPY," 299,99 ",9000," 0,00 "," 6.277,21 "," 2.249,49 ",2935858554,CFD," 0,00 "
06/02/2025 14:24:26,Position closed,USD/JPY," 304,48 ",9000," 4,49 "," 6.281,70 "," 2.553,97 ",2935858554,CFD," 0,00 "
06/02/2025 14:26:59,Open Position,USD/JPY," 249,99 ",7500," 0,00 "," 6.281,70 "," 2.303,98 ",2935864198,CFD," 0,00 "
06/02/2025 14:30:01,Position closed,USD/JPY," 202,09 ",6000," 2,09 "," 6.283,79 "," 2.506,07 ",2935850314,CFD," 0,00 "
06/02/2025 14:31:10,Open Position,USD/JPY," 299,99 ",9000," 0,00 "," 6.283,79 "," 2.206,08 ",2935946549,CFD," 0,00 "
06/02/2025 14:31:37,Open Position,USD/JPY," 200,00 ",6000," 0,00 "," 6.283,79 "," 2.006,08 ",2935958738,CFD," 0,00 "
06/02/2025 14:36:12,Position closed,USD/JPY," 201,11 ",6000," 1,11 "," 6.284,90 "," 2.207,19 ",2935958738,CFD," 0,00 "
06/02/2025 14:36:22,Open Position,USD/JPY," 200,00 ",6000," 0,00 "," 6.284,90 "," 2.007,19 ",2935976287,CFD," 0,00 "
06/02/2025 14:36:35,Open Position,USD/JPY," 199,99 ",6000," 0,00 "," 6.284,90 "," 1.807,20 ",2935976744,CFD," 0,00 "
06/02/2025 14:43:46,Position closed,USD/JPY," 201,86 ",6000," 1,86 "," 6.286,76 "," 2.009,06 ",2935976287,CFD," 0,00 "
06/02/2025 14:43:59,Open Position,USD/JPY," 200,00 ",6000," 0,00 "," 6.286,76 "," 1.809,06 ",2936003439,CFD," 0,00 "
06/02/2025 14:45:49,Position closed,NSDQ100/USD," 256,62 ",0.23073," 6,63 "," 6.293,39 "," 2.065,68 ",2935850049,CFD," 0,00 "
06/02/2025 14:46:06,Open Position,NSDQ100/USD," 200,00 ",0.184357," 0,00 "," 6.293,39 "," 1.865,68 ",2936007444,CFD," 0,00 "
06/02/2025 14:47:09,Position closed,USD/JPY," 202,08 ",6000," 2,09 "," 6.295,48 "," 2.067,76 ",2935976744,CFD," 0,00 "
06/02/2025 14:54:24,Position closed,NSDQ100/USD," 201,47 ",0.184357," 1,47 "," 6.296,95 "," 2.269,23 ",2936007444,CFD," 0,00 "
06/02/2025 14:54:33,Position closed,USD/JPY," 303,54 ",9000," 3,55 "," 6.300,50 "," 2.572,77 ",2935946549,CFD," 0,00 "
06/02/2025 14:54:54,Open Position,USD/JPY," 199,99 ",6000," 0,00 "," 6.300,50 "," 2.372,78 ",2936099794,CFD," 0,00 "
06/02/2025 14:55:29,Open Position,NSDQ100/USD," 249,99 ",0.230496," 0,00 "," 6.300,50 "," 2.122,79 ",2936101255,CFD," 0,00 "
06/02/2025 15:11:20,Position closed,NSDQ100/USD," 254,54 ",0.230496," 4,55 "," 6.305,05 "," 2.377,33 ",2936101255,CFD," 0,00 "
06/02/2025 15:11:54,Open Position,NSDQ100/USD," 259,99 ",0.239358," 0,00 "," 6.305,05 "," 2.117,34 ",2936158179,CFD," 0,00 "
06/02/2025 15:14:13,Position closed,NSDQ100/USD," 261,36 ",0.239358," 1,37 "," 6.306,42 "," 2.378,70 ",2936158179,CFD," 0,00 "
06/02/2025 15:14:28,Open Position,NSDQ100/USD," 125,07 ",0.230041," 0,00 "," 6.306,42 "," 2.128,72 ",2936163257,CFD," 0,00 "
06/02/2025 15:28:00,Open Position,USD/JPY," 199,99 ",6000," 0,00 "," 6.306,42 "," 1.928,73 ",2936197478,CFD," 0,00 "
06/02/2025 15:36:41,Position closed,USD/JPY," 203,23 ",6000," 3,24 "," 6.309,66 "," 2.131,96 ",2936197478,CFD," 0,00 "
06/02/2025 15:37:14,Open Position,USD/JPY," 200,00 ",6000," 0,00 "," 6.309,66 "," 1.931,96 ",2936213646,CFD," 0,00 "
06/02/2025 15:40:01,Position closed,USD/JPY," 200,36 ",6000," 0,36 "," 6.310,02 "," 2.132,32 ",2936003439,CFD," 0,00 "
06/02/2025 15:40:15,Position closed,USD/JPY," 209,40 ",6000," 9,40 "," 6.319,42 "," 2.341,72 ",2936213646,CFD," 0,00 "
06/02/2025 15:41:08,Open Position,USD/JPY," 489,99 ",14700," 0,00 "," 6.319,42 "," 1.851,73 ",2936221191,CFD," 0,00 "
06/02/2025 15:42:31,Open Position,USD/JPY," 200,00 ",6000," 0,00 "," 6.319,42 "," 1.651,73 ",2936223353,CFD," 0,00 "
06/02/2025 15:42:52,Edit Stop Loss,-,"(12,20)",-," 0,00 "," 6.319,42 "," 1.639,53 ",2934085495,-," 0,00 "
06/02/2025 15:43:00,Edit Stop Loss,-,"(14,23)",-," 0,00 "," 6.319,42 "," 1.625,30 ",2934171930,-," 0,00 "
06/02/2025 15:43:06,Edit Stop Loss,-,"(10,15)",-," 0,00 "," 6.319,42 "," 1.615,15 ",2934269338,-," 0,00 "
06/02/2025 15:43:12,Edit Stop Loss,-,"(8,12)",-," 0,00 "," 6.319,42 "," 1.607,03 ",2934327676,-," 0,00 "
06/02/2025 15:43:25,Edit Stop Loss,-,"(12,17)",-," 0,00 "," 6.319,42 "," 1.594,86 ",2934532777,-," 0,00 "
06/02/2025 15:43:31,Edit Stop Loss,-,"(8,11)",-," 0,00 "," 6.319,42 "," 1.586,75 ",2934536312,-," 0,00 "
06/02/2025 15:45:30,Position closed,USD/JPY," 493,47 ",14700," 3,48 "," 6.322,90 "," 2.080,22 ",2936221191,CFD," 0,00 "
06/02/2025 15:46:26,Open Position,USD/JPY," 175,00 ",10500," 0,00 "," 6.322,90 "," 1.730,22 ",2936239133,CFD," 0,00 "
06/02/2025 15:47:27,Edit Stop Loss,-,"(18,37)",-," 0,00 "," 6.322,90 "," 1.711,85 ",2934085495,-," 0,00 "
06/02/2025 15:47:40,Edit Stop Loss,-,"(21,42)",-," 0,00 "," 6.322,90 "," 1.690,43 ",2934171930,-," 0,00 "
06/02/2025 15:47:48,Edit Stop Loss,-,"(15,29)",-," 0,00 "," 6.322,90 "," 1.675,14 ",2934269338,-," 0,00 "
06/02/2025 15:47:56,Edit Stop Loss,-,"(12,22)",-," 0,00 "," 6.322,90 "," 1.662,92 ",2934327676,-," 0,00 "
06/02/2025 15:48:07,Edit Stop Loss,-,"(18,33)",-," 0,00 "," 6.322,90 "," 1.644,59 ",2934532777,-," 0,00 "
06/02/2025 15:48:24,Edit Stop Loss,-,"(12,21)",-," 0,00 "," 6.322,90 "," 1.632,38 ",2934536312,-," 0,00 "
06/02/2025 15:49:00,Position closed,USD/JPY," 202,37 ",6000," 2,37 "," 6.325,27 "," 1.834,75 ",2936223353,CFD," 0,00 "
06/02/2025 15:49:14,Open Position,USD/JPY," 200,00 ",6000," 0,00 "," 6.325,27 "," 1.634,75 ",2936243289,CFD," 0,00 "
06/02/2025 15:55:12,Position closed,USD/JPY," 201,27 ",6000," 1,27 "," 6.326,54 "," 1.836,02 ",2936243289,CFD," 0,00 "
06/02/2025 15:55:32,Open Position,USD/JPY," 250,00 ",7500," 0,00 "," 6.326,54 "," 1.586,02 ",2936254257,CFD," 0,00 "
06/02/2025 15:57:51,Position closed,USD/JPY," 250,79 ",7500," 0,79 "," 6.327,33 "," 1.836,81 ",2936254257,CFD," 0,00 "
06/02/2025 15:58:12,Open Position,USD/JPY," 350,00 ",10500," 0,00 "," 6.327,33 "," 1.486,81 ",2936257588,CFD," 0,00 "
06/02/2025 16:04:09,Open Position,USD/JPY," 300,00 ",9000," 0,00 "," 6.327,33 "," 1.186,81 ",2936265450,CFD," 0,00 "
06/02/2025 16:07:07,Open Position,USD/JPY," 250,00 ",7500," 0,00 "," 6.327,33 "," 936,81 ",2936272618,CFD," 0,00 "
06/02/2025 16:08:14,Open Position,USD/JPY," 200,00 ",6000," 0,00 "," 6.327,33 "," 736,81 ",2936274232,CFD," 0,00 "
06/02/2025 16:09:50,Position closed,USD/JPY," 172,96 ",5250.003324,"(2,04)"," 6.325,29 "," 909,77 ",2936276514,CFD," 0,00 "
